BCBS_Name,Acronym
Wellmark BCBS,HYV
Blue Cross Blue Shield of Illinois,HYW
Wellmark BCBS,HYX
Blue Cross Blue Shield of North Carolina,HYY
Wellmark BCBS,HYZ
Blue Cross Blue Shield of Georgia,HZA
Florida Blue,HZB
Blue Cross Blue Shield of Illinois,HZC
Blue Cross Blue Shield of Illinois,HZD
Unassigned,HZE
Blue Cross Blue Shield of Illinois,HZF
Anthem BCBS of Indiana,HZG
Wellmark BCBS,HZH
Blue Cross Blue Shield of Nebraska,HZI
Premera Blue Cross,HZJ
Blue Cross Blue Shield of Illinois,HZK
Blue Cross Blue Shield of Texas,HZL
BCBS of Western New York,HZM
Anthem BCBS of Indiana,HZN
Blue Cross Blue Shield of Rhode Island,HZO
Unassigned,HZP
Blue Shield of California,HZQ
Premera Blue Cross,HZR
Blue Shield of California,HZS
Highmark BCBS of Pennsylvania,HZT
Premera Blue Cross,HZU
Blue Cross of California,HZV
Blue Cross Blue Shield of Michigan,HZW
Blue Cross Blue Shield of Michigan,HZX
Blue Cross Blue Shield of Texas,HZY
Anthem BCBS of Ohio,HZZ
