BCBS_Name,Acronym
Anthem BCBS of Connecticut,AWE
Blue Cross Blue Shield of Illinois,AWF
Unassigned Prefix,AWG
Horizon Blue Cross Blue Shield of New Jersey,AWH
Blue Cross Blue Shield of Alabama,AWI
Premera Blue Cross,AWJ
Wellmark BCBS,AWK
Anthem BCBS of Connecticut,AWL
Highmark BCBS of Pennsylvania,AWM
Blue Cross Blue Shield of Illinois,AWN
Blue Cross Blue Shield of Illinois,AWO
Anthem Blue Cross of California,AWP
Regence Blue Cross Blue Shield of Oregon,AWQ
Highmark BCBS of Pennsylvania,AWR
Wellmark BCBS,AWS
Anthem BCBS of Connecticut,AWT
Blue Cross Blue Shield of Minnesota,AWU
Anthem BCBS of Virginia,AWV
Blue Cross Blue Shield of Alabama,AWW
Anthem BCBS of Ohio,AWX
Anthem of Connecticut,AWY
Blue Cross Blue Shield of Alabama,AWZ
Blue Cross Blue Shield of Nebraska,AXA
Highmark BCBS of Pennsylvania,AXB
Blue Cross Blue Shield of Arkansas,AXC
Blue Cross Blue Shield of Massachusetts,AXD
Anthem BCBS of Ohio,AXE
Anthem BCBS of Georgia,AXF
Blue Cross Blue Shield of South Carolina,AXG
Wellmark BCBS,AXH
Anthem BCBS of Virginia,AXI
Anthem BCBS of Nevada,AXJ
CareFirst BCBS,AXK
Blue Cross Blue Shield of Michigan,AXL
Blue Cross Blue Shield of Illinois,AXM
CareFirst BCBS,AXN
Blue Shield of California,AXO
Blue Cross Blue Shield of Massachusetts,AXP
Blue Cross Blue Shield of Minnesota,AXQ
Blue Cross Blue Shield of South Carolina,AXR
Blue Cross Blue Shield of Massachusetts,AXS
Blue Cross Blue Shield of Illinois,AXT
Anthem BCBS of Georgia,AXU
Blue Cross Blue Shield of Illinois,AXV
CareFirst BCBS,AXW
Blue Cross Blue Shield of Alabama,AXX
Blue Cross Blue Shield of Illinois,AXY
Anthem BCBS of Virginia,AXZ
CareFirst BCBS,AYA
Blue Shield of California,AYB
Blue Cross Blue Shield of Texas,AYC
Blue Cross Blue Shield of South Carolina,AYD
Wellmark BCBS,AYE
Blue Cross Blue Shield of Illinois,AYF
CareFirst BCBS,AYG
Blue Cross Blue Shield of Massachusetts,AYH
BCBS of Tennessee,AYI
Anthem Blue Cross of California,AYJ
Anthem Blue Cross of California,AYK
Anthem BCBS of Ohio,AYL
Highmark BCBS of Pennsylvania,AYM
Blue Cross Blue Shield of Alabama,AYN
Blue Cross Blue Shield of Massachusetts,AYO
Blue Cross Blue Shield of Minnesota,AYP
Blue Cross Blue Shield of Massachusetts,AYQ
Highmark BCBS of Pennsylvania,AYR
Premera Blue Cross,AYS
Anthem BCBS of Nevada,AYT
Anthem BCBS of Wisconsin,AYU
Wellmark BCBS,AYV
BCBS of Western New York,AYW
BCBS of North Carolina,AYX
Blue Shield of California,AYY
Blue Cross Blue Shield of South Carolina,AYZ
Blue Cross Blue Shield of North Carolina,AZA
Anthem BCBS of Connecticut,AZB
Anthem BCBS of Colorado,AZC
Blue Cross Blue Shield of Texas,AZD
Blue Cross Blue Shield of Illinois,AZE
Blue Cross Blue Shield of Mississippi,AZF
Unassigned Prefix,AZG
Blue Cross Blue Shield of Texas,AZH
Blue Cross Blue Shield of Alabama,AZI
Anthem BCBS of Connecticut,AZJ
Blue Cross Blue Shield of Massachusetts,AZK
Anthem BCBS of Connecticut,AZL
Blue Cross Blue Shield of Texas,AZM
Excellus BCBS,AZN
Blue Shield of California,AZO
CareFirst BCBS,AZP
Blue Cross of Idaho,AZQ
Blue Cross Blue Shield of Wyoming,AZR
Blue Shield of California,AZS
Blue Shield of California,AZT
Anthem Blue Cross of California,AZU
Anthem Blue Cross of California,AZV
Blue Cross Blue Shield of Illinois,AZW
Regence Blue Cross Blue Shield of Oregon,AZX
Blue Shield of California,AZY
CareFirst BCBS,AZZ
